label,feedback,grid,n_tokens,seed,condition,window,trial,target_quadrant,cue_quadrant,target_total_quadrant_mass,cue_total_quadrant_mass,target_mean_patch_mass,cue_mean_patch_mass,target_peak_patch_raw,cue_peak_patch_raw,target_peak_patch_uniform_ratio,cue_peak_patch_uniform_ratio,target_peak_patch_quadrant_share,cue_peak_patch_quadrant_share,target_within_quadrant_peak_ratio,cue_within_quadrant_peak_ratio,target_minus_cue_total_mass,target_minus_other_total_mass,target_minus_cue_peak_share,target_minus_other_peak_share,target_argmax_total,target_argmax_peak
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,75,3,0,0.7083759307861328,0.13784989714622498,0.7083759307861328,0.13784989714622498,0.7083759307861328,0.13784989714622498,2.8335037231445312,0.5513995885848999,0.7083759334250388,0.13784989765975586,1.0,1.0,0.5705260336399078,0.6111679089566072,0.5705260357652829,0.6111679112333851,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,76,3,0,0.912200927734375,0.05723627284169197,0.912200927734375,0.05723627284169197,0.912200927734375,0.05723627284169197,3.6488037109375,0.22894509136676788,0.912200945574995,0.05723627396110609,1.0,1.0,0.854964654892683,0.882934576831758,0.8549646716138889,0.8829345940999933,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,77,3,0,0.33681944012641907,0.2788839638233185,0.33681944012641907,0.2788839638233185,0.33681944012641907,0.2788839638233185,1.3472777605056763,1.115535855293274,0.33681944012641907,0.2788839638233185,1.0,1.0,0.057935476303100586,0.11575925350189209,0.057935476303100586,0.11575925350189209,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,78,3,0,0.7474973797798157,0.09288875758647919,0.7474973797798157,0.09288875758647919,0.7474973797798157,0.09288875758647919,2.9899895191192627,0.37155503034591675,0.7474973686412368,0.09288875620232885,1.0,1.0,0.6546086221933365,0.6633298347393671,0.654608612438908,0.6633298248549825,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,79,3,0,0.7297276854515076,0.08779260516166687,0.7297276854515076,0.08779260516166687,0.7297276854515076,0.08779260516166687,2.9189107418060303,0.3511704206466675,0.7297276745777178,0.08779260385345512,1.0,1.0,0.6419350802898407,0.6396369089682897,0.6419350707242627,0.6396368994369571,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,80,3,0,0.9488654136657715,0.03360137343406677,0.9488654136657715,0.03360137343406677,0.9488654136657715,0.03360137343406677,3.795461654663086,0.1344054937362671,0.9488653646204362,0.033601371697265535,1.0,1.0,0.9152640402317047,0.9318205343248943,0.9152639929231707,0.9318204861605817,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,81,3,0,0.8007489442825317,0.04376673325896263,0.8007489442825317,0.04376673325896263,0.8007489442825317,0.04376673325896263,3.202995777130127,0.17506693303585052,0.8007489621806658,0.04376673423722537,1.0,1.0,0.7569822110235691,0.734331933160623,0.7569822279434405,0.7343319495742211,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,82,3,0,0.7457177639007568,0.03563770651817322,0.7457177639007568,0.03563770651817322,0.7457177639007568,0.03563770651817322,2.9828710556030273,0.14255082607269287,0.7457177333425914,0.035637705057804454,1.0,1.0,0.7100800573825836,0.6609570048749447,0.7100800282847869,0.6609569777901219,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,83,3,0,0.9546471834182739,0.025086136534810066,0.9546471834182739,0.025086136534810066,0.9546471834182739,0.025086136534810066,3.8185887336730957,0.10034454613924026,0.954647146965812,0.025086135576915407,1.0,1.0,0.9295610468834639,0.9395295651629567,0.9295610113888966,0.9395295292877494,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,84,3,0,0.7035716772079468,0.1092587485909462,0.7035716772079468,0.1092587485909462,0.7035716772079468,0.1092587485909462,2.814286708831787,0.4370349943637848,0.7035716876919819,0.10925875021902845,1.0,1.0,0.5943129286170006,0.6047622412443161,0.5943129374729534,0.6047622502559759,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,85,3,0,0.8590248227119446,0.07206936925649643,0.8590248227119446,0.07206936925649643,0.8590248227119446,0.07206936925649643,3.4360992908477783,0.2882774770259857,0.8590247843105442,0.0720693660347447,1.0,1.0,0.7869554534554482,0.8120330820480982,0.7869554182757995,0.8120330457473923,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,86,3,0,0.7464264631271362,0.05805947631597519,0.7464264631271362,0.05805947631597519,0.7464264631271362,0.05805947631597519,2.985705852508545,0.23223790526390076,0.7464264408818948,0.05805947458566801,1.0,1.0,0.688366986811161,0.6619019409020742,0.6883669662962268,0.6619019211758598,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,87,3,0,0.7702901363372803,0.07200194895267487,0.7702901363372803,0.07200194895267487,0.7702901363372803,0.07200194895267487,3.081160545349121,0.28800779581069946,0.770290142076389,0.07200194948913119,1.0,1.0,0.6982881873846054,0.6937201842665672,0.6982881925872578,0.6937201894351854,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,88,3,0,0.7483193874359131,0.0271326694637537,0.7483193874359131,0.0271326694637537,0.7483193874359131,0.0271326694637537,2.9932775497436523,0.1085306778550148,0.7483193860420596,0.027132669413215165,1.0,1.0,0.7211867179721594,0.6644258492936691,0.7211867166288445,0.6644258480560795,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,89,3,0,0.8129846453666687,0.08929614722728729,0.8129846453666687,0.08929614722728729,0.8129846453666687,0.08929614722728729,3.251938581466675,0.35718458890914917,0.8129846271950463,0.08929614523136291,1.0,1.0,0.7236884981393814,0.7506461863716444,0.7236884819636834,0.750646169593395,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,90,3,0,0.9654483199119568,0.019912298768758774,0.9654483199119568,0.019912298768758774,0.9654483199119568,0.019912298768758774,3.861793279647827,0.0796491950750351,0.9654483302521107,0.01991229898202367,1.0,1.0,0.945536021143198,0.9539310967860123,0.9455360312700871,0.9539311070028144,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,91,3,0,0.7362452149391174,0.05520934611558914,0.7362452149391174,0.05520934611558914,0.7362452149391174,0.05520934611558914,2.9449808597564697,0.22083738446235657,0.7362451929973008,0.05520934447022246,1.0,1.0,0.6810358688235283,0.6483269433180491,0.6810358485270784,0.6483269239964011,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,92,3,0,0.6349804401397705,0.21804311871528625,0.6349804401397705,0.21804311871528625,0.6349804401397705,0.21804311871528625,2.539921760559082,0.872172474861145,0.6349804365915408,0.21804311749687538,1.0,1.0,0.41693732142448425,0.5133072516570488,0.4169373190946654,0.513307248788721,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,93,3,0,0.7483929991722107,0.014114958234131336,0.7483929991722107,0.014114958234131336,0.7483929991722107,0.014114958234131336,2.9935719966888428,0.056459832936525345,0.7483930235670468,0.014114958694226624,1.0,1.0,0.7342780409380794,0.664524009761711,0.7342780648728202,0.6645240314227291,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,94,3,0,0.7724698781967163,0.09409689903259277,0.7724698781967163,0.09409689903259277,0.7724698781967163,0.09409689903259277,3.0898795127868652,0.3763875961303711,0.7724698724413672,0.09409689833151624,1.0,1.0,0.6783729791641235,0.6966265017787615,0.678372974109851,0.6966264965884896,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,95,3,0,0.5135570764541626,0.35806208848953247,0.5135570764541626,0.35806208848953247,0.5135570764541626,0.35806208848953247,2.0542283058166504,1.4322483539581299,0.5135570917593566,0.3580620991606146,1.0,1.0,0.15549498796463013,0.3514094452063242,0.155494992598742,0.35140945567914217,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,96,3,0,0.817559003829956,0.0626031830906868,0.817559003829956,0.0626031830906868,0.817559003829956,0.0626031830906868,3.270236015319824,0.2504127323627472,0.8175590068756007,0.06260318332390183,1.0,1.0,0.7549558207392693,0.7567453396817049,0.7549558235516989,0.7567453425008009,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,97,3,0,0.8204570412635803,0.047444894909858704,0.8204570412635803,0.047444894909858704,0.8204570412635803,0.047444894909858704,3.2818281650543213,0.18977957963943481,0.8204569984734134,0.04744489243541474,1.0,1.0,0.7730121463537216,0.7606093709667524,0.7730121060379986,0.7606093312978844,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,98,3,0,0.8039113283157349,0.0875377357006073,0.8039113283157349,0.0875377357006073,0.8039113283157349,0.0875377357006073,3.2156453132629395,0.3501509428024292,0.8039113133417198,0.08753773407008994,1.0,1.0,0.7163735926151276,0.738548431545496,0.7163735792716299,0.7385484177889597,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,99,3,0,0.7445986270904541,0.12679916620254517,0.7445986270904541,0.12679916620254517,0.7445986270904541,0.12679916620254517,2.9783945083618164,0.5071966648101807,0.7445986576027618,0.12679917139854613,1.0,1.0,0.6177994608879089,0.6594648497800032,0.6177994862042157,0.6594648768036824,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,100,3,0,0.7498791217803955,0.01648608408868313,0.7498791217803955,0.01648608408868313,0.7498791217803955,0.01648608408868313,2.999516487121582,0.06594433635473251,0.7498791092095674,0.01648608381231361,1.0,1.0,0.7333930376917124,0.6665054901192585,0.7333930253972537,0.6665054789460898,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,101,3,0,0.832637369632721,0.08211471140384674,0.832637369632721,0.08211471140384674,0.832637369632721,0.08211471140384674,3.330549478530884,0.32845884561538696,0.8326373789381688,0.08211471232155017,1.0,1.0,0.7505226582288742,0.7768498299022516,0.7505226666166186,0.7768498385842251,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,102,3,0,0.7707563638687134,0.06965196877717972,0.7707563638687134,0.06965196877717972,0.7707563638687134,0.06965196877717972,3.0830254554748535,0.27860787510871887,0.7707563408983844,0.06965196670138935,1.0,1.0,0.7011043950915337,0.6943418085575104,0.7011043741969951,0.6943417878645125,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,103,3,0,0.9649407267570496,0.01882302016019821,0.9649407267570496,0.01882302016019821,0.9649407267570496,0.01882302016019821,3.8597629070281982,0.07529208064079285,0.9649407278803884,0.018823020182111093,1.0,1.0,0.9461177065968513,0.9532543027307838,0.9461177076982773,0.9532543038405179,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,104,3,0,0.7095722556114197,0.193172886967659,0.7095722556114197,0.193172886967659,0.7095722556114197,0.193172886967659,2.8382890224456787,0.772691547870636,0.709572252968057,0.19317288624803391,1.0,1.0,0.5163993686437607,0.6127630062401295,0.5163993667200231,0.6127630039574093,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,105,3,0,0.7120231986045837,0.10093880444765091,0.7120231986045837,0.10093880444765091,0.7120231986045837,0.10093880444765091,2.848092794418335,0.40375521779060364,0.71202314024974,0.10093879617507191,1.0,1.0,0.6110843941569328,0.6160309041539828,0.611084344074668,0.61603085366632,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,106,3,0,0.7503781914710999,0.06033371388912201,0.7503781914710999,0.06033371388912201,0.7503781914710999,0.06033371388912201,3.0015127658843994,0.24133485555648804,0.7503781998572298,0.06033371456340381,1.0,1.0,0.6900444775819778,0.6671709256867567,0.6900444852938259,0.667170933142973,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,107,3,0,0.7304487824440002,0.15452523529529572,0.7304487824440002,0.15452523529529572,0.7304487824440002,0.15452523529529572,2.921795129776001,0.6181009411811829,0.7304487960496693,0.15452523817355257,1.0,1.0,0.5759235471487045,0.6405983828008175,0.5759235578761167,0.6405983947328924,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,108,3,0,0.7364450693130493,0.11133754998445511,0.7364450693130493,0.11133754998445511,0.7364450693130493,0.11133754998445511,2.9457802772521973,0.44535019993782043,0.7364450432500693,0.11133754604419065,1.0,1.0,0.6251075193285942,0.6485934139539798,0.6251074972058787,0.6485933910000925,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,109,3,0,0.9500960111618042,0.014714661985635757,0.9500960111618042,0.014714661985635757,0.9500960111618042,0.014714661985635757,3.800384044647217,0.05885864794254303,0.950095971343742,0.014714661368951424,1.0,1.0,0.9353813491761684,0.9334613342459003,0.9353813099747906,0.9334612951249893,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,110,3,0,0.9437848925590515,0.03926786780357361,0.9437848925590515,0.03926786780357361,0.9437848925590515,0.03926786780357361,3.775139570236206,0.15707147121429443,0.9437848697058795,0.039267866852726284,1.0,1.0,0.9045170247554779,0.9250465153406063,0.9045170028531532,0.9250464929411727,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,111,3,0,0.7510184049606323,0.038135942071676254,0.7510184049606323,0.038135942071676254,0.7510184049606323,0.038135942071676254,3.0040736198425293,0.15254376828670502,0.7510183965673477,0.038135941645473896,1.0,1.0,0.7128824628889561,0.6680245362222195,0.7128824549218739,0.6680245287564636,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,112,3,0,0.7492550611495972,0.024443794041872025,0.7492550611495972,0.024443794041872025,0.7492550611495972,0.024443794041872025,2.9970202445983887,0.0977751761674881,0.749255024864095,0.02444379285808911,1.0,1.0,0.7248112671077251,0.665673398723205,0.724811232006006,0.66567336648546,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,113,3,0,0.6715081930160522,0.18402738869190216,0.6715081930160522,0.18402738869190216,0.6715081930160522,0.18402738869190216,2.686032772064209,0.7361095547676086,0.6715081780066748,0.18402738457856957,1.0,1.0,0.4874808043241501,0.5620109165708224,0.48748079342810524,0.5620109040088997,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,114,3,0,0.7493112087249756,0.031098507344722748,0.7493112087249756,0.031098507344722748,0.7493112087249756,0.031098507344722748,2.9972448348999023,0.12439402937889099,0.7493112198905828,0.031098507808126626,1.0,1.0,0.7182127013802528,0.6657482832670212,0.7182127120824562,0.6657482931874438,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,115,3,0,0.7486686110496521,0.08382931351661682,0.7486686110496521,0.08382931351661682,0.7486686110496521,0.08382931351661682,2.9946744441986084,0.3353172540664673,0.748668583159574,0.08382931039373165,1.0,1.0,0.6648392975330353,0.6648914689819018,0.6648392727658423,0.6648914442127654,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,116,3,0,0.7498263716697693,0.12334498763084412,0.7498263716697693,0.12334498763084412,0.7498263716697693,0.12334498763084412,2.999305486679077,0.49337995052337646,0.7498263716697693,0.12334498763084412,1.0,1.0,0.6264813840389252,0.666435162226359,0.6264813840389252,0.666435162226359,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,117,3,0,0.746758759021759,0.05301494151353836,0.746758759021759,0.05301494151353836,0.746758759021759,0.05301494151353836,2.987035036087036,0.21205976605415344,0.7467588202234136,0.053014945858451755,1.0,1.0,0.6937438175082207,0.6623450393478075,0.6937438743649618,0.6623450936312181,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,118,3,0,0.689976155757904,0.03230259567499161,0.689976155757904,0.03230259567499161,0.689976155757904,0.03230259567499161,2.759904623031616,0.12921038269996643,0.6899761454764582,0.03230259519364543,1.0,1.0,0.6576735600829124,0.5866348693768183,0.6576735502828128,0.5866348606352777,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,119,3,0,0.7204898595809937,0.06754175573587418,0.7204898595809937,0.06754175573587418,0.7204898595809937,0.06754175573587418,2.8819594383239746,0.2701670229434967,0.7204899025255384,0.06754175976167677,1.0,1.0,0.6529481038451195,0.6273198326428732,0.6529481427638616,0.6273198700340511,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,120,3,0,0.7485119104385376,0.04372594505548477,0.7485119104385376,0.04372594505548477,0.7485119104385376,0.04372594505548477,2.9940476417541504,0.1749037802219391,0.7485119048616893,0.043725944729701094,1.0,1.0,0.7047859653830528,0.6646825447678566,0.7047859601319881,0.6646825398155858,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,121,3,0,0.8427952527999878,0.0700608566403389,0.8427952527999878,0.0700608566403389,0.8427952527999878,0.0700608566403389,3.371181011199951,0.2802434265613556,0.8427952622189588,0.07006085742333,1.0,1.0,0.7727343961596489,0.7903936741252741,0.7727344047956288,0.7903936829586118,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,122,3,0,0.7326646447181702,0.07522959262132645,0.7326646447181702,0.07522959262132645,0.7326646447181702,0.07522959262132645,2.9306585788726807,0.3009183704853058,0.7326646556357242,0.07522959374233475,1.0,1.0,0.6574350520968437,0.6435528645912806,0.6574350618933895,0.6435528741809657,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,123,3,0,0.9276399612426758,0.0587722472846508,0.9276399612426758,0.0587722472846508,0.9276399612426758,0.0587722472846508,3.710559844970703,0.2350889891386032,0.9276399599467777,0.05877224720254692,1.0,1.0,0.868867713958025,0.9035199478579065,0.8688677127442308,0.9035199465957037,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,124,3,0,0.7499551177024841,0.030311044305562973,0.7499551177024841,0.030311044305562973,0.7499551177024841,0.030311044305562973,2.9998204708099365,0.12124417722225189,0.7499551274807861,0.030311044700774014,1.0,1.0,0.7196440733969212,0.6666068279494842,0.719644082780012,0.6666068366410481,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,125,3,0,0.7547282576560974,0.08543568104505539,0.7547282576560974,0.08543568104505539,0.7547282576560974,0.08543568104505539,3.0189130306243896,0.34174272418022156,0.7547282548445156,0.08543568072678268,1.0,1.0,0.669292576611042,0.6729710089663664,0.6692925741177329,0.672971006459354,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,126,3,0,0.7400623559951782,0.0635731890797615,0.7400623559951782,0.0635731890797615,0.7400623559951782,0.0635731890797615,2.960249423980713,0.254292756319046,0.7400623752938086,0.06357319073756164,1.0,1.0,0.6764891669154167,0.6534164833525816,0.676489184556247,0.6534165003917447,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame5,127,3,0,0.7787681818008423,0.05821475759148598,0.7787681818008423,0.05821475759148598,0.7787681818008423,0.05821475759148598,3.115072727203369,0.2328590303659439,0.7787681440860559,0.058214754772216784,1.0,1.0,0.7205534242093563,0.7050242262581984,0.720553389313839,0.7050241921147412,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,0,3,0,0.7557316422462463,0.05790838599205017,0.7557316422462463,0.05790838599205017,0.7557316422462463,0.05790838599205017,3.0229265689849854,0.23163354396820068,0.7557316366156068,0.057908385560599074,1.0,1.0,0.6978232562541962,0.6743088538448015,0.6978232510550078,0.6743088488208091,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,1,3,0,0.7485589385032654,0.04189557582139969,0.7485589385032654,0.04189557582139969,0.7485589385032654,0.04189557582139969,2.9942357540130615,0.16758230328559875,0.7485589649949601,0.041895577304094975,1.0,1.0,0.7066633626818657,0.6647452631344398,0.7066633876908651,0.6647452866599468,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,2,3,0,0.5341486930847168,0.10119439661502838,0.5341486930847168,0.10119439661502838,0.5341486930847168,0.10119439661502838,2.136594772338867,0.4047775864601135,0.5341487090035888,0.1011943996308565,1.0,1.0,0.4329542964696884,0.37886493404706323,0.43295430937273227,0.37886494533811843,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,3,3,0,0.5837874412536621,0.19071711599826813,0.5837874412536621,0.19071711599826813,0.5837874412536621,0.19071711599826813,2.3351497650146484,0.7628684639930725,0.5837874238554411,0.19071711031445532,1.0,1.0,0.393070325255394,0.445049911737442,0.3930703135409858,0.4450498984739215,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,4,3,0,0.749970018863678,0.014255411922931671,0.749970018863678,0.014255411922931671,0.749970018863678,0.014255411922931671,2.999880075454712,0.057021647691726685,0.7499699965128304,0.014255411498087301,1.0,1.0,0.7357146069407463,0.6666266818841299,0.7357145850147431,0.6666266620171072,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,5,3,0,0.7473734617233276,0.06092100217938423,0.7473734617233276,0.06092100217938423,0.7473734617233276,0.06092100217938423,2.9894938468933105,0.24368400871753693,0.7473734478024123,0.06092100104464216,1.0,1.0,0.6864524595439434,0.6631646094222864,0.6864524467577702,0.6631645970698832,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,6,3,0,0.728870153427124,0.008276508189737797,0.728870153427124,0.008276508189737797,0.728870153427124,0.008276508189737797,2.915480613708496,0.03310603275895119,0.7288701608940696,0.008276508274526886,1.0,1.0,0.7205936452373862,0.6384935413176814,0.7205936526195428,0.6384935478587596,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,7,3,0,0.746850311756134,0.15358507633209229,0.746850311756134,0.15358507633209229,0.746850311756134,0.15358507633209229,2.987401247024536,0.6143403053283691,0.7468503089738998,0.1535850757599433,1.0,1.0,0.5932652354240417,0.6624670810997486,0.5932652332139565,0.6624670786318664,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,8,3,0,0.733492374420166,0.10536055266857147,0.733492374420166,0.10536055266857147,0.733492374420166,0.10536055266857147,2.933969497680664,0.4214422106742859,0.7334923962799429,0.10536055580856073,1.0,1.0,0.6281318217515945,0.6446565091609955,0.6281318404713822,0.6446565283732572,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,9,3,0,0.7488773465156555,0.014237780123949051,0.7488773465156555,0.014237780123949051,0.7488773465156555,0.014237780123949051,2.995509386062622,0.056951120495796204,0.7488773381462991,0.01423777996482946,1.0,1.0,0.7346395663917065,0.6651697916289171,0.7346395581814696,0.6651697841950654,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,10,3,0,0.700355052947998,0.1661258339881897,0.700355052947998,0.1661258339881897,0.700355052947998,0.1661258339881897,2.801420211791992,0.6645033359527588,0.7003550477299463,0.16612583275045578,1.0,1.0,0.5342292189598083,0.6004734014471372,0.5342292149794905,0.6004733969732617,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,11,3,0,0.7486605644226074,0.0022701583802700043,0.7486605644226074,0.0022701583802700043,0.7486605644226074,0.0022701583802700043,2.9946422576904297,0.009080633521080017,0.7486605389731846,0.002270158303099891,1.0,1.0,0.7463904060423374,0.6648807412323853,0.7463903806700848,0.6648807186309128,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,12,3,0,0.6563825011253357,0.054835185408592224,0.6563825011253357,0.054835185408592224,0.6563825011253357,0.054835185408592224,2.6255300045013428,0.2193407416343689,0.6563825035705511,0.05483518561286921,1.0,1.0,0.6015473157167435,0.5418433360755444,0.6015473179576818,0.541843338094068,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,13,3,0,0.6793514490127563,0.030765142291784286,0.6793514490127563,0.030765142291784286,0.6793514490127563,0.030765142291784286,2.7174057960510254,0.12306056916713715,0.6793514566051005,0.03076514263561155,1.0,1.0,0.6485863067209721,0.5724686024089655,0.648586313969489,0.5724686088068007,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,14,3,0,0.7479411959648132,0.029975974932312965,0.7479411959648132,0.029975974932312965,0.7479411959648132,0.029975974932312965,2.991764783859253,0.11990389972925186,0.7479411750675782,0.029975974094793925,1.0,1.0,0.7179652210325003,0.6639215853065252,0.7179652009727843,0.6639215667567709,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,15,3,0,0.6676459908485413,0.030270174145698547,0.6676459908485413,0.030270174145698547,0.6676459908485413,0.030270174145698547,2.670583963394165,0.12108069658279419,0.6676459958228915,0.03027017437122892,1.0,1.0,0.6373758167028427,0.5568613236149152,0.6373758214516626,0.5568613277638554,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,16,3,0,0.7156871557235718,0.029223451390862465,0.7156871557235718,0.029223451390862465,0.7156871557235718,0.029223451390862465,2.862748622894287,0.11689380556344986,0.7156871330613619,0.029223450465502853,1.0,1.0,0.6864637043327093,0.6209161970764399,0.686463682595859,0.6209161774151493,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,17,3,0,0.7499921321868896,0.004742428660392761,0.7499921321868896,0.004742428660392761,0.7499921321868896,0.004742428660392761,2.9999685287475586,0.018969714641571045,0.7499921768899069,0.004742428943063553,1.0,1.0,0.7452497035264969,0.6666561961174011,0.7452497479468434,0.6666562358532092,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,18,3,0,0.7354299426078796,0.06288404762744904,0.7354299426078796,0.06288404762744904,0.7354299426078796,0.06288404762744904,2.9417197704315186,0.25153619050979614,0.7354299138411354,0.06288404516770514,1.0,1.0,0.6725458949804306,0.6472399104386568,0.6725458686734302,0.6472398851215139,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,19,3,0,0.5862815976142883,0.08620517700910568,0.5862815976142883,0.08620517700910568,0.5862815976142883,0.08620517700910568,2.3451263904571533,0.34482070803642273,0.5862815976142883,0.08620517700910568,1.0,1.0,0.5000764206051826,0.4483754634857178,0.5000764206051826,0.4483754634857178,1,1
vda4_affine_ew_grid2x2_seed0,affine_ew,2x2,4,0,invalid,frame6,20,3,0,0.6150118708610535,0.13643167912960052,0.6150118708610535,0.13643167912960052,0.6150118708610535,0.13643167912960052,2.460047483444214,0.5457267165184021,0.6150118445134304,0.13643167328475325,1.0,1.0,0.47858019173145294,0.48668248020112514,0.47858017122867713,0.48668245935124055,1,1
